date,turnover,top3_ind,rise_pct,margin_pct,pct_turnover,pct_top3_ind,pct_rise_pct,pct_margin_pct,composite_sentiment
2016-07-07,50.79,47.19,53.54,14.76,12.9,1.79,53.17,70.04,34.47
2016-07-08,56.83,48.92,98.99,13.2,31.94,10.12,98.61,93.06,58.43
2016-07-11,52.27,46.51,78.79,13.54,17.66,0.99,75.99,88.29,45.73
2016-07-12,58.16,49.84,74.75,13.55,36.31,19.64,72.42,87.9,54.07
2016-07-13,49.52,49.54,54.55,13.04,10.52,17.26,54.17,93.85,43.95
2016-07-14,54.43,51.25,79.8,12.82,23.21,37.1,76.79,95.04,58.04
2016-07-15,55.07,50.06,46.46,12.67,25.6,24.01,45.24,95.44,47.57
2016-07-18,52.06,56.15,55.56,12.44,16.47,89.88,54.76,97.42,64.63
2016-07-19,55.47,54.52,45.45,11.97,29.56,79.17,42.66,99.8,62.8
2016-07-20,56.15,57.69,68.69,11.77,31.15,94.25,68.25,99.8,73.36
2016-07-21,55.12,54.34,25.25,12.74,27.58,77.98,22.42,95.44,55.85
2016-07-22,51.65,50.96,76.77,12.02,15.67,35.52,74.8,99.01,56.25
2016-07-25,50.07,49.88,41.41,12.87,12.5,20.44,37.7,94.25,41.22
2016-07-26,59.45,53.39,53.54,13.05,45.44,65.67,51.79,92.66,63.89
2016-07-27,69.02,56.05,37.37,12.83,72.02,90.67,34.13,94.44,72.82
2016-07-28,68.81,61.03,49.49,12.72,71.23,97.82,48.81,95.83,78.42
2016-07-29,67.34,55.14,54.55,11.87,68.06,86.31,53.57,99.4,76.84
2016-08-01,58.21,51.63,50.51,12.44,39.48,41.87,49.6,97.62,57.14
2016-08-02,60.4,48.82,13.13,13.37,47.02,9.33,13.49,89.48,39.83
2016-08-03,53.17,47.63,55.56,12.86,21.23,3.77,54.56,94.25,43.45
2016-08-04,47.57,50.9,50.51,12.42,6.94,35.91,49.4,97.82,47.52
2016-08-05,66.4,55.46,86.87,11.39,64.88,89.09,83.33,99.8,84.28
2016-08-08,51.3,51.3,41.41,11.5,15.28,39.09,36.9,99.4,47.67
2016-08-09,47.26,51.75,61.62,11.66,6.55,44.25,60.32,99.01,52.53
2016-08-10,44.98,49.85,35.35,12.05,4.56,20.83,31.55,97.02,38.49
2016-08-11,48.15,48.92,79.8,11.68,9.72,10.91,77.78,98.61,49.26
2016-08-12,43.05,49.4,41.41,11.55,2.58,16.87,37.1,99.01,38.89
2016-08-15,45.41,49.27,58.59,11.81,5.36,15.28,56.55,97.42,43.65
2016-08-16,47.5,48.37,21.21,12.64,7.34,7.34,19.25,94.25,32.04
2016-08-17,52.22,49.27,59.6,12.19,20.83,15.67,58.33,95.44,47.57
2016-08-18,47.04,47.18,50.51,11.43,6.55,2.18,48.41,99.4,39.14
2016-08-19,48.52,46.69,42.42,11.34,10.91,1.79,37.5,99.8,37.5
2016-08-22,41.25,48.44,49.49,12.27,1.79,8.93,46.63,94.25,37.9
2016-08-23,44.38,48.49,65.66,12.38,4.96,9.72,67.26,93.85,43.95
2016-08-24,46.63,48.03,24.24,13.45,7.34,6.15,18.65,84.72,29.22
2016-08-25,44.43,51.38,50.51,13.63,5.36,43.45,48.21,81.94,44.74
2016-08-26,49.38,49.58,42.42,13.65,14.09,22.42,36.9,80.95,38.59
2016-08-29,43.16,51.59,80.81,12.94,3.37,46.63,79.76,89.09,54.71
2016-08-30,44.14,52.91,26.26,13.12,4.96,64.48,20.24,87.3,44.25
2016-08-31,52.53,52.33,42.42,13.42,25.6,56.15,36.71,84.33,50.69
2016-09-01,55.31,51.16,46.46,13.48,35.12,42.26,42.66,82.74,50.69
2016-09-02,47.6,49.96,76.77,11.98,11.31,26.79,76.19,95.44,52.43
2016-09-06,55.7,51.25,55.56,12.02,37.9,44.25,54.37,94.84,57.84
2016-09-07,59.05,59.81,40.4,11.94,49.01,98.61,33.33,95.83,69.2
2016-09-08,55.27,51.3,42.42,12.51,35.52,45.04,36.51,91.07,52.03
2016-09-09,73.62,52.47,1.01,17.5,83.93,60.12,0.4,36.31,45.19
2016-09-12,66.8,51.16,98.99,15.16,69.25,42.66,99.4,57.74,67.26
2016-09-13,66.82,54.34,3.03,17.85,69.25,82.74,2.38,34.33,47.17
2016-09-14,65.0,56.23,42.42,18.14,64.09,94.25,37.1,32.34,56.94
2016-09-15,63.14,58.24,95.96,16.3,59.72,97.02,96.83,43.85,74.36
2016-09-16,93.68,54.81,28.28,15.37,96.23,85.12,22.02,54.56,64.48
2016-09-19,52.27,52.67,53.54,15.53,24.8,61.71,52.38,52.58,47.87
2016-09-20,49.29,49.81,53.54,15.92,14.88,24.01,52.58,47.02,34.62
2016-09-21,62.27,50.94,93.94,13.3,57.34,41.47,93.65,83.53,69.0
2016-09-22,56.41,47.35,87.88,12.02,39.48,3.77,85.52,94.25,55.75
2016-09-23,56.41,54.16,19.19,12.29,39.48,80.36,15.28,92.26,56.85
2016-09-26,56.04,50.35,12.12,14.5,37.9,33.13,10.12,65.67,36.71
2016-09-27,57.49,47.42,83.84,13.1,43.45,4.17,81.94,85.32,53.72
2016-09-28,61.92,50.01,60.61,12.39,57.34,28.77,60.52,91.47,59.52
2016-09-29,68.76,50.56,15.15,14.02,75.6,35.52,12.7,71.43,48.81
2016-09-30,81.29,53.95,83.84,13.29,90.67,77.98,82.14,81.94,83.18
2016-10-03,50.35,48.62,28.28,13.57,18.45,12.1,22.22,77.18,32.49
2016-10-04,55.27,50.49,28.28,13.63,35.52,35.12,22.42,75.79,42.21
2016-10-05,58.49,51.31,60.61,12.99,48.61,47.42,61.11,85.91,60.76
2016-10-06,56.62,51.61,46.46,12.84,41.47,50.6,43.45,87.1,55.65
2016-10-07,53.25,47.82,36.36,13.48,27.98,6.15,31.15,77.78,35.76
2016-10-10,51.11,51.98,66.67,13.38,20.04,54.96,70.24,79.56,56.2
2016-10-11,61.98,53.69,6.06,15.36,58.93,75.2,4.37,49.21,46.92
2016-10-12,47.87,51.19,57.58,15.91,11.31,44.25,58.13,41.47,38.79
2016-10-13,55.82,51.49,26.26,16.69,39.09,47.42,19.64,34.33,35.12
2016-10-14,54.17,57.98,60.61,16.12,30.36,96.23,62.1,38.29,56.75
2016-10-17,48.03,51.65,24.24,16.21,11.71,51.39,17.86,37.5,29.61
2016-10-18,55.97,56.53,82.83,15.28,40.28,93.85,82.34,50.99,66.87
2016-10-19,54.87,53.66,60.61,14.41,33.53,74.01,61.9,63.49,58.23
2016-10-20,56.82,54.41,36.36,13.75,44.64,83.13,31.35,72.02,57.79
2016-10-21,64.41,57.9,41.41,13.34,66.07,95.83,36.11,80.36,69.59
2016-10-24,59.73,55.69,77.78,13.02,55.75,90.28,77.98,85.12,77.28
2016-10-25,60.27,52.28,32.32,13.46,56.94,56.94,27.18,77.18,54.56
2016-10-26,62.68,54.02,49.49,14.24,63.29,79.17,47.62,62.9,63.24
2016-10-27,69.55,54.38,35.35,15.36,78.77,82.74,30.16,48.61,60.07
2016-10-28,79.3,50.98,45.45,16.19,90.28,40.67,42.06,37.5,52.63
2016-10-31,60.92,47.83,53.54,17.06,58.53,6.15,53.57,30.75,37.25
2016-11-01,66.29,50.72,11.11,18.56,70.44,35.52,9.52,23.61,34.77
2016-11-02,61.96,52.13,23.23,19.32,60.12,54.56,17.86,21.23,38.44
2016-11-03,60.39,54.96,35.35,22.08,56.55,86.31,30.75,10.91,46.13
2016-11-04,59.53,50.53,32.32,22.51,55.36,33.53,27.58,8.93,31.35
2016-11-07,65.07,50.83,100.0,18.71,69.25,38.29,99.8,24.01,57.84
2016-11-08,59.11,48.82,72.73,18.74,52.98,13.29,74.01,24.01,41.07
2016-11-09,118.8,54.09,59.6,14.38,99.4,80.75,60.91,62.9,75.99
2016-11-10,136.21,56.51,53.54,14.74,99.8,94.25,53.37,57.54,76.24
2016-11-11,86.65,57.5,55.56,14.17,93.45,95.44,56.75,64.29,77.48
2016-11-14,102.02,59.06,43.43,14.48,96.63,97.82,39.68,60.52,73.66
2016-11-15,80.19,54.1,67.68,13.37,89.48,79.56,72.02,78.97,80.01
2016-11-16,70.49,57.43,43.43,13.72,79.56,94.64,39.48,70.63,71.08
2016-11-17,63.91,56.58,68.69,13.35,66.07,93.45,73.41,79.37,78.08
2016-11-18,64.09,54.3,42.42,12.85,66.47,79.96,37.7,86.71,67.71
2016-11-21,58.61,54.15,79.8,12.42,51.79,78.77,80.75,90.87,75.55
2016-11-22,65.64,51.32,60.61,12.41,70.04,44.25,62.5,91.07,66.96
2016-11-23,58.74,54.02,56.57,12.43,51.79,76.79,57.54,89.88,69.0
2016-11-25,27.46,50.21,83.84,12.34,0.99,29.17,84.33,91.87,51.59
2016-11-28,60.4,51.24,29.29,13.15,57.34,41.87,24.4,80.36,50.99
2016-11-29,58.0,50.97,55.56,12.9,47.82,39.09,56.15,83.93,56.75
2016-11-30,83.67,50.65,28.28,13.33,91.07,33.93,22.22,77.18,56.1
2016-12-01,85.6,56.82,41.41,14.07,92.26,93.45,35.32,61.71,70.68
2016-12-02,62.36,54.6,52.53,14.12,63.29,82.34,50.79,59.92,64.09
2016-12-05,64.43,52.8,65.66,12.14,68.06,62.1,70.63,93.06,73.46
2016-12-06,60.2,56.1,57.58,11.79,56.55,90.28,58.33,96.63,75.45
2016-12-07,76.86,52.96,89.9,12.22,86.31,63.69,90.28,91.87,83.04
2016-12-08,69.46,56.15,52.53,12.64,77.58,90.67,49.8,86.51,76.14
2016-12-09,63.16,54.23,70.71,11.75,64.48,77.58,73.61,97.02,78.17
2016-12-12,65.55,51.55,44.44,12.64,70.04,44.25,38.89,85.91,59.77
2016-12-13,74.51,53.07,80.81,12.72,83.53,64.48,81.75,84.52,78.57
2016-12-14,80.77,56.32,24.24,13.19,88.69,91.87,16.07,76.79,68.35
2016-12-15,71.99,55.6,66.67,12.79,81.55,87.1,71.23,83.53,80.85
2016-12-16,103.31,52.23,37.37,12.2,96.63,52.98,30.36,91.47,67.86
2016-12-19,57.35,54.82,70.71,11.71,45.83,81.94,74.21,97.02,74.75
2016-12-20,54.34,53.35,73.74,11.45,31.55,66.07,75.4,98.61,67.91
2016-12-21,48.14,51.72,24.24,11.27,12.1,48.21,15.48,99.8,43.9
2016-12-22,48.87,53.11,44.44,11.43,14.48,63.29,39.48,98.41,53.92
2016-12-23,32.89,55.18,57.58,11.44,0.6,85.12,58.53,97.82,60.52
2016-12-27,35.78,57.16,72.73,11.99,1.39,93.85,75.4,91.87,65.62
2016-12-28,45.26,60.15,3.03,12.95,6.15,98.61,1.39,77.18,45.83
2016-12-29,42.39,60.49,52.53,13.37,2.58,99.01,50.0,68.45,55.01
2016-12-30,53.87,56.03,15.15,14.04,29.17,87.5,9.72,54.96,45.34
2017-01-03,67.3,55.22,80.81,12.85,74.8,83.93,83.93,78.97,80.41
2017-01-04,60.86,52.52,73.74,11.85,59.33,55.36,75.99,93.45,71.03
2017-01-05,60.93,53.11,47.47,11.67,60.12,61.71,42.46,95.83,65.03
2017-01-06,63.17,53.9,70.71,11.32,66.07,69.25,74.01,99.4,77.18
2017-01-09,58.45,52.87,33.33,11.56,49.8,59.72,23.41,95.83,57.19
2017-01-10,58.23,51.62,41.41,11.49,49.4,45.83,31.94,96.63,55.95
2017-01-11,61.33,54.81,69.7,11.26,61.31,79.56,74.01,99.8,78.67
2017-01-12,58.82,54.21,32.32,11.54,52.58,74.01,21.63,95.44,60.91
2017-01-13,57.94,58.21,60.61,11.23,47.82,95.83,62.7,99.8,76.54
2017-01-17,68.07,56.26,33.33,11.87,78.37,89.48,23.21,90.08,70.29
2017-01-18,59.57,56.96,60.61,12.48,56.94,91.87,62.9,80.36,73.02
2017-01-19,60.12,52.6,32.32,12.78,58.13,55.75,21.03,76.79,52.93
2017-01-20,77.36,53.24,68.69,11.54,89.09,62.9,73.21,94.84,80.01
2017-01-23,64.4,54.63,35.35,11.77,71.63,77.98,25.79,91.27,66.67
2017-01-24,65.5,53.22,75.76,11.07,74.4,62.5,79.56,99.8,79.07
2017-01-25,71.81,53.6,75.76,10.81,84.72,65.67,79.76,99.8,82.49
2017-01-26,74.32,59.49,44.44,10.63,87.1,97.42,37.7,99.8,80.51
2017-01-27,68.34,52.72,50.51,10.58,79.96,56.94,46.83,99.8,70.88
2017-01-30,67.77,55.06,25.25,11.88,79.56,80.75,13.69,87.1,65.28
2017-01-31,73.0,51.75,39.39,11.99,87.1,47.02,29.17,85.32,62.15
2017-02-01,84.81,62.55,39.39,11.81,94.64,99.8,28.97,88.49,77.98
2017-02-02,73.85,54.17,48.48,11.93,88.29,72.82,44.05,86.31,72.87
2017-02-03,72.57,57.15,82.83,10.97,87.1,91.87,86.9,98.61,91.12
2017-02-06,56.76,53.6,34.34,11.37,43.85,65.67,23.41,95.83,57.19
2017-02-07,60.63,54.41,58.59,11.29,61.31,76.39,60.12,96.63,73.61
2017-02-08,59.52,51.62,53.54,11.45,56.94,44.64,52.38,93.25,61.81
2017-02-09,60.77,55.14,73.74,10.88,62.5,81.55,76.98,98.61,79.91
2017-02-10,59.17,55.15,73.74,10.85,54.96,82.34,76.79,98.61,78.17
2017-02-13,61.57,54.95,78.79,11.07,65.28,79.96,82.94,97.22,81.35
2017-02-14,67.25,54.11,67.68,10.74,81.15,72.02,71.23,99.01,80.85
2017-02-15,70.05,54.58,77.78,11.97,86.31,77.18,82.54,82.14,82.04
2017-02-16,62.16,50.94,46.46,11.76,68.45,35.12,40.48,86.71,57.69
2017-02-17,70.08,46.51,68.69,11.49,86.31,0.6,72.62,90.87,62.6
2017-02-21,66.92,49.92,84.85,11.57,79.96,23.61,90.87,88.29,70.68
2017-02-22,59.01,50.08,46.46,11.74,53.77,25.99,40.28,86.31,51.59
2017-02-23,65.79,53.66,56.57,11.71,76.79,66.07,56.94,86.51,71.58
2017-02-24,62.34,55.06,65.66,11.47,68.06,80.36,68.85,91.07,77.08
2017-02-27,57.42,53.4,53.54,12.09,45.83,62.5,50.99,76.39,58.93
2017-02-28,73.3,55.09,33.33,12.92,89.48,80.75,20.44,62.5,63.29
2017-03-01,78.89,56.99,85.86,12.54,93.06,91.47,91.87,69.25,86.41
2017-03-02,63.2,54.3,29.29,11.81,70.83,72.82,16.87,82.74,60.81
2017-03-03,55.82,54.25,49.49,10.96,39.88,72.02,44.25,97.42,63.39
2017-03-06,56.13,53.79,27.27,11.24,41.47,65.28,14.09,95.44,54.07
2017-03-07,54.06,51.92,37.37,11.45,29.96,45.04,27.38,90.67,48.26
2017-03-08,57.7,54.11,41.41,11.86,48.21,69.64,31.55,80.36,57.44
2017-03-09,56.28,51.94,58.59,12.3,42.66,44.64,60.71,71.63,54.91
2017-03-10,59.42,50.76,72.73,11.66,57.74,29.56,75.99,86.11,62.35
2017-03-13,52.95,53.65,56.57,11.35,26.79,62.5,57.94,93.06,60.07
2017-03-14,49.38,50.89,29.29,12.3,14.88,29.96,17.06,70.63,33.13
2017-03-15,63.88,52.42,79.8,11.63,71.63,49.01,85.71,85.91,73.07
2017-03-16,58.03,54.23,42.42,11.21,50.2,71.63,34.33,95.83,63.0
2017-03-17,106.98,53.78,47.47,11.28,98.61,64.09,43.06,93.85,74.9
2017-03-20,56.0,55.92,40.4,11.34,41.07,85.12,29.76,92.46,62.1
2017-03-21,84.18,58.95,11.11,12.47,95.44,95.83,3.97,64.88,65.03
2017-03-22,65.41,56.85,63.64,12.81,74.8,90.28,67.86,59.72,73.16
2017-03-23,59.29,56.85,33.33,13.12,57.34,89.88,21.43,52.18,55.21
2017-03-24,59.12,54.59,40.4,12.96,55.36,74.4,29.96,54.96,53.67
2017-03-27,58.85,55.24,45.45,12.5,53.37,81.55,39.88,64.09,59.72
2017-03-28,62.41,54.87,82.83,11.53,68.06,76.39,89.09,86.71,80.06
2017-03-29,51.36,55.21,44.44,11.42,20.04,81.15,38.69,90.67,57.64
2017-03-30,52.96,50.54,66.67,11.54,25.2,23.21,71.03,85.52,51.24
2017-03-31,57.84,51.4,27.27,12.37,47.02,34.33,13.89,66.87,40.53
2017-04-03,63.2,56.87,37.37,12.38,70.44,90.28,27.38,66.27,63.59
2017-04-04,54.93,57.31,52.53,11.79,32.34,91.87,50.2,78.57,63.24
2017-04-05,66.59,58.58,26.26,12.89,77.98,95.04,12.5,53.77,59.82
2017-04-06,58.48,56.48,62.63,12.39,50.2,86.71,67.46,65.08,67.36
2017-04-07,49.09,54.58,38.38,12.87,13.29,72.02,27.98,53.57,41.72
2017-04-10,49.46,56.46,54.55,14.05,15.28,86.31,55.36,30.16,46.78
2017-04-11,54.91,58.78,34.34,15.07,31.55,95.44,22.42,19.64,42.26
2017-04-12,54.68,55.42,31.31,15.77,30.75,80.36,17.86,14.48,35.86
2017-04-13,54.88,60.77,13.13,15.96,31.55,98.61,4.37,12.5,36.76
2017-04-17,51.35,53.64,95.96,14.66,19.64,56.55,97.62,24.4,49.55
2017-04-18,57.61,55.41,37.37,14.42,45.04,79.96,27.98,26.59,44.89
2017-04-19,58.31,56.63,36.36,14.93,50.2,87.5,26.59,21.63,46.48
2017-04-20,61.69,56.17,82.83,14.15,64.88,83.93,90.08,30.36,67.31
2017-04-21,61.59,53.21,35.35,14.63,64.88,51.39,24.6,25.6,41.62
2017-04-24,65.88,55.05,91.92,10.84,77.18,74.8,95.04,98.21,86.31
2017-04-25,72.85,52.33,82.83,10.76,88.29,43.06,89.48,98.61,79.86
2017-04-26,65.26,50.17,45.45,10.85,74.01,18.45,41.67,97.22,57.84
2017-04-27,64.97,52.56,61.62,10.36,73.21,45.83,67.66,99.8,71.63
2017-04-28,73.6,60.74,36.36,10.82,89.48,98.61,26.39,97.42,77.98
2017-05-01,66.31,57.98,48.48,10.11,77.98,93.45,46.03,99.8,79.32
2017-05-02,72.76,54.3,60.61,10.59,88.29,66.87,65.87,98.61,79.91
2017-05-03,67.5,58.72,52.53,10.68,81.55,95.44,51.59,97.82,81.6
2017-05-04,64.13,54.91,55.56,10.46,70.83,73.61,58.73,99.01,75.55
2017-05-05,55.64,56.14,64.65,10.57,35.91,82.74,69.84,98.61,71.78
2017-05-08,58.12,57.76,35.35,9.77,47.42,92.26,23.21,99.8,65.67
2017-05-09,60.3,58.67,44.44,9.96,58.53,95.04,39.29,99.4,73.07
2017-05-10,62.57,58.09,53.54,10.21,66.47,93.06,54.17,98.61,78.08
2017-05-11,61.33,59.43,35.35,10.6,61.71,96.63,23.02,96.23,69.39
2017-05-12,57.24,58.54,44.44,10.4,41.07,93.85,39.48,97.82,68.06
2017-05-15,63.06,57.3,80.81,10.42,66.87,88.69,88.1,97.42,85.27
2017-05-16,61.46,57.44,48.48,10.65,61.31,89.88,46.23,94.64,73.02
2017-05-17,92.67,59.51,14.14,15.59,97.02,97.02,4.37,14.88,53.32
2017-05-18,77.39,57.67,67.68,14.66,91.87,89.88,74.01,20.63,69.1
2017-05-19,72.79,55.66,81.82,12.04,87.5,77.18,89.29,64.09,79.51
2017-05-22,59.3,55.83,74.75,10.93,52.58,77.58,80.75,90.67,75.4
2017-05-23,53.88,55.3,65.66,10.72,25.99,74.8,70.63,93.85,66.32
2017-05-24,54.6,55.95,67.68,10.02,28.37,77.98,73.81,99.01,69.79
2017-05-25,62.66,56.69,75.76,9.99,65.67,84.33,82.34,99.01,82.84
2017-05-26,51.79,58.25,54.55,9.81,19.25,93.06,55.75,99.4,66.87
2017-05-30,57.77,56.0,50.51,10.38,42.66,77.18,48.41,96.63,66.22
2017-05-31,83.21,55.45,53.54,10.41,94.25,74.01,53.17,95.83,79.32
2017-06-01,61.78,54.72,85.86,9.89,61.71,65.28,94.05,99.01,80.01
2017-06-02,67.76,55.76,68.69,9.75,79.96,75.6,75.2,99.8,82.64
2017-06-05,57.38,55.85,51.52,10.07,39.88,75.99,49.01,97.02,65.48
2017-06-06,62.89,57.41,26.26,10.45,65.67,87.9,10.71,93.85,64.53
2017-06-07,59.57,55.91,64.65,10.39,52.58,75.6,69.44,95.04,73.16
2017-06-08,71.65,54.85,51.52,10.16,84.72,64.88,49.21,96.23,73.76
2017-06-09,108.59,67.44,56.57,10.7,98.61,99.8,60.32,89.48,87.05
2017-06-12,107.5,62.61,46.46,11.46,98.21,99.4,41.07,75.6,78.57
2017-06-13,72.48,60.63,73.74,10.42,85.12,97.42,79.96,93.25,88.94
2017-06-14,68.6,60.55,53.54,10.64,79.56,97.02,52.58,89.88,79.76
2017-06-15,70.45,58.15,43.43,10.9,82.74,90.28,34.72,84.72,73.12
2017-06-16,115.87,52.54,49.49,10.38,98.61,38.29,44.64,94.84,69.1
2017-06-19,68.14,56.1,81.82,10.37,78.37,75.6,89.29,95.04,84.57
2017-06-20,65.98,55.82,25.25,10.86,72.42,72.02,8.93,84.33,59.42
2017-06-21,63.98,54.55,43.43,10.75,66.07,58.13,34.92,86.71,61.46
2017-06-22,62.8,55.93,34.34,10.48,61.71,73.61,19.25,91.07,61.41
2017-06-23,89.21,53.81,56.57,10.02,95.44,47.82,60.91,97.22,75.35
2017-06-26,60.4,59.12,51.52,9.9,52.18,94.25,48.61,98.21,73.31
2017-06-27,66.9,57.64,18.18,11.06,75.2,86.71,4.96,80.36,61.81
2017-06-28,66.67,59.06,83.84,10.03,74.4,93.85,93.25,96.23,89.43
2017-06-29,80.52,62.26,13.13,11.44,92.26,98.61,3.37,72.22,66.62
2017-06-30,65.04,56.41,57.58,11.18,68.85,77.18,63.1,78.77,71.97
2017-07-03,44.45,58.68,53.54,11.22,4.17,91.47,53.97,77.98,56.89
2017-07-05,65.07,60.19,55.56,11.07,68.85,95.83,58.93,79.17,75.69
2017-07-06,65.07,57.27,8.08,12.54,68.85,82.34,1.79,40.87,48.46
2017-07-07,56.74,55.77,79.8,11.19,31.94,68.06,87.9,77.98,66.47
2017-07-10,58.52,57.27,53.54,11.11,41.07,82.34,53.97,78.37,63.94
2017-07-11,56.85,56.88,46.46,10.89,32.74,79.96,41.07,81.55,58.83
2017-07-12,63.53,57.68,87.88,10.3,63.69,85.52,96.83,94.25,85.07
2017-07-13,61.18,59.96,53.54,9.9,52.98,95.04,54.56,98.02,75.15
2017-07-14,56.61,60.02,78.79,9.51,30.36,95.04,86.9,99.8,78.03
2017-07-17,61.11,56.89,40.4,9.82,52.58,78.77,28.17,98.21,64.43
2017-07-18,68.77,60.95,51.52,9.89,80.36,97.82,49.6,97.62,81.35
2017-07-19,63.23,60.2,79.8,9.79,62.9,95.44,87.9,98.61,86.21
2017-07-20,68.88,57.08,53.54,9.58,80.75,79.17,54.76,99.4,78.52
2017-07-21,66.44,55.39,45.45,9.36,72.82,61.71,38.89,99.8,68.3
2017-07-24,66.56,57.37,40.4,9.43,72.82,81.55,27.98,99.4,70.44
2017-07-25,74.91,55.19,60.61,9.43,89.48,59.33,68.45,99.21,79.12
2017-07-26,73.73,55.39,51.52,9.6,87.9,60.91,49.4,97.82,74.01
2017-07-27,106.73,63.3,44.44,10.11,97.42,99.4,36.71,91.27,81.2
2017-07-28,74.86,53.84,52.53,10.29,88.69,41.07,51.19,89.88,67.71
2017-07-31,77.48,56.38,53.54,10.26,90.28,72.02,55.16,89.88,76.84
2017-08-01,68.37,54.3,64.65,10.09,77.58,48.21,72.02,91.47,72.32
2017-08-02,76.43,59.71,50.51,10.28,88.69,93.06,46.43,89.09,79.32
2017-08-03,62.33,55.39,50.51,10.44,54.17,60.91,46.63,84.33,61.51
2017-08-04,59.3,56.84,61.62,10.03,41.07,75.2,70.04,92.06,69.59
2017-08-07,52.62,56.45,64.65,9.93,15.67,71.63,72.22,93.85,63.34
2017-08-08,63.45,58.3,31.31,10.96,60.52,87.5,14.68,72.62,58.83
2017-08-09,65.81,59.2,44.44,11.11,68.85,91.47,36.51,69.84,66.67
2017-08-10,76.42,61.45,7.07,16.04,88.29,97.82,1.79,6.15,48.51
2017-08-11,58.47,58.96,55.56,15.51,34.33,89.48,59.92,8.93,48.16
2017-08-14,56.85,59.16,91.92,12.33,27.58,90.67,97.62,41.87,64.43
2017-08-15,54.06,58.87,49.49,12.04,15.67,88.29,44.64,46.03,48.66
2017-08-16,56.74,56.3,62.63,11.74,25.99,67.66,70.63,53.97,54.56
2017-08-17,62.84,55.78,0.0,15.55,56.15,60.91,0.2,8.53,31.45
2017-08-18,61.78,53.88,34.34,14.26,50.6,36.31,19.44,16.07,30.61
2017-08-21,54.52,57.94,58.59,13.19,15.67,82.34,64.88,27.38,47.57
2017-08-22,51.62,55.87,86.87,11.35,10.12,61.71,95.83,64.29,57.99
2017-08-23,50.6,58.23,28.28,12.25,8.53,84.33,12.9,43.85,37.4
2017-08-24,55.77,55.34,39.39,12.23,20.04,54.96,26.79,43.85,36.41
2017-08-25,49.32,56.07,62.63,11.28,6.15,63.69,70.44,65.87,51.54
2017-08-28,48.1,55.02,47.47,11.32,4.56,49.4,42.26,64.68,40.23
2017-08-29,49.98,56.79,53.54,11.7,7.34,71.23,54.56,54.56,46.92
2017-08-30,53.4,51.86,68.69,11.22,12.5,18.06,77.98,67.86,44.1
2017-08-31,71.34,51.63,74.75,10.59,80.75,16.87,83.73,80.95,65.58
2017-09-01,49.97,52.76,62.63,10.13,6.94,24.4,69.84,89.48,47.67
2017-09-05,67.23,56.93,27.27,12.23,72.82,74.01,10.91,41.67,49.85
2017-09-06,63.27,50.36,63.64,11.63,58.53,5.75,71.03,54.37,47.42
2017-09-07,69.51,55.07,63.64,11.55,78.37,50.2,70.83,55.36,63.69
2017-09-08,62.77,52.47,39.39,12.12,53.77,20.83,26.98,43.06,36.16
2017-09-11,66.45,54.16,90.91,10.73,69.64,37.1,97.02,77.18,70.24
2017-09-12,70.17,58.29,59.6,10.58,79.96,85.52,63.89,80.95,77.58
2017-09-13,62.34,57.49,53.54,10.5,51.79,79.17,52.78,81.55,66.32
2017-09-14,65.05,53.29,48.48,10.44,63.69,27.18,41.27,82.94,53.77
2017-09-15,109.82,55.36,65.66,10.17,98.61,54.17,73.81,88.69,78.82
2017-09-18,71.03,59.19,58.59,10.15,80.75,91.07,62.7,89.09,80.9
2017-09-19,64.81,55.71,57.58,10.18,62.1,57.34,60.91,87.9,67.06
2017-09-20,76.03,58.65,60.61,9.78,87.9,86.31,65.87,96.63,84.18
2017-09-21,62.81,58.75,39.39,9.67,53.77,87.5,25.99,97.42,66.17
2017-09-22,61.07,56.05,49.49,9.59,43.85,61.71,43.06,97.82,61.61
2017-09-25,80.06,62.08,43.43,10.21,91.07,97.82,31.55,86.11,76.64
2017-09-26,67.08,61.67,48.48,10.17,70.83,97.42,41.07,86.9,74.06
2017-09-27,70.08,55.88,60.61,9.87,77.98,58.13,66.87,94.25,74.31
2017-09-28,58.03,49.63,55.56,9.55,27.98,2.18,57.54,98.21,46.48
2017-09-29,63.02,54.8,67.68,9.51,53.77,41.87,77.58,98.41,67.91
2017-10-02,58.88,52.23,73.74,9.45,33.13,16.47,84.52,98.61,58.18
2017-10-03,54.0,57.19,70.71,9.51,12.1,74.01,81.35,97.82,66.32
2017-10-04,54.25,54.13,58.59,9.63,13.69,32.74,62.5,95.44,51.09
2017-10-05,63.21,54.57,80.81,9.19,56.15,38.69,91.27,99.8,71.48
2017-10-06,58.04,52.9,53.54,9.65,27.98,20.44,51.39,94.64,48.61
2017-10-09,53.38,51.32,45.45,10.33,10.52,8.53,34.72,80.36,33.53
2017-10-10,60.95,52.13,62.63,10.08,42.66,14.48,69.64,86.31,53.27
2017-10-11,61.82,52.95,63.64,9.85,47.42,20.83,71.03,91.47,57.69
2017-10-12,65.94,57.28,50.51,9.91,66.87,74.8,43.06,89.09,68.45
2017-10-13,63.63,58.31,52.53,9.61,57.34,83.93,47.02,95.04,70.83
2017-10-16,58.48,59.11,52.53,9.91,28.77,89.09,47.22,88.49,63.39
2017-10-17,63.83,55.42,41.41,10.31,57.34,51.39,25.99,78.37,53.27
