date,dollar_volume_b,top3_share_pct,rise_pct,vix
2025-05-19,9.667844912480163,44.64390181234097,60.396039603960396,18.139999389648438
2025-05-20,9.22794926876297,44.9718927824123,42.57425742574257,18.09000015258789
2025-05-21,12.818134550686263,49.45306539463614,4.9504950495049505,20.8700008392334
2025-05-22,10.90227063508873,42.70527922512942,44.554455445544555,20.280000686645508
2025-05-23,9.758359245506286,43.39768534554467,30.693069306930692,22.290000915527344
2025-05-27,11.34665893348465,46.8622934321108,92.07920792079209,18.959999084472656
2025-05-28,10.286223286764908,42.33554716201191,17.82178217821782,19.309999465942383
2025-05-29,11.348274905355073,44.805534302435014,74.25742574257426,19.18000030517578
2025-05-30,13.479560359013748,41.009506565020175,55.44554455445545,18.56999969482422
2025-06-02,12.584040690297318,39.0325969204212,49.504950495049506,18.360000610351562
2025-06-03,12.530209362469483,42.43070661964038,69.3069306930693,17.690000534057617
2025-06-04,11.05516395223503,40.780432762052286,40.5940594059406,17.610000610351562
2025-06-05,13.953348629044342,42.92092868150783,37.62376237623762,18.479999542236328
2025-06-06,10.713311414337921,43.498306070613125,84.15841584158416,16.770000457763672
2025-06-09,11.202437876287078,36.70853904074812,51.48514851485149,17.15999984741211
2025-06-10,12.766932234065246,45.20847751962507,74.25742574257426,16.950000762939453
2025-06-11,13.155562408869933,48.69480678458038,42.57425742574257,17.260000228881836
2025-06-12,10.757320723719406,43.85010315197956,60.396039603960396,18.020000457763672
2025-06-13,16.935330888288117,49.94534352153121,12.871287128712872,20.81999969482422
2025-06-16,14.449834520508576,48.03373517635887,69.3069306930693,19.110000610351562
2025-06-17,13.950008555271912,47.42512357029231,14.85148514851485,21.600000381469727
2025-06-18,14.142109419943619,52.2715004309676,45.54455445544555,20.139999389648438
2025-06-20,15.211695833280181,44.40305933092341,63.366336633663366,20.6200008392334
2025-06-23,17.631186550904463,51.16110992885431,82.17821782178217,19.829999923706055
2025-06-24,13.369323929156494,49.15748655552852,78.21782178217822,17.479999542236328
2025-06-25,12.106608693296813,42.5997811723759,33.663366336633665,16.760000228881836
2025-06-26,12.390990278999329,41.715117745785605,76.23762376237624,16.59000015258789
2025-06-27,13.531071625806808,43.14639584290334,71.28712871287128,16.31999969482422
2025-06-30,12.2266674177845,45.711346402125216,70.29702970297029,16.729999542236328
2025-07-01,17.0602556838974,39.63167361271318,74.25742574257426,16.829999923706055
2025-07-02,14.085559869421004,41.52854017527487,54.45544554455446,16.639999389648438
2025-07-03,8.139594109593583,40.95530761055861,76.23762376237624,16.3799991607666
2025-07-07,12.783895346790313,41.24851376430563,19.801980198019802,17.790000915527344
